rssd9001,bank_name_CR,rssd9348
2197098,"BANKWEST OF NV",2349815
2197098,"BANKWEST OF NEVADA",2349815
2199252,"CAPITAL B&TC",3019964
2199252,"CAPITAL B&TC",0
2203337,"UNITED NE BK",1064326
2203355,"ANB FNCL NAT ASSOC",2366821
2203355,"ARKANSAS NB",2366821
2203739,"CENTURY SOUTH BK OF FANNIN CTY",1074156
2203739,"CENTURY SOUTH BK OF FANNIN CTY",1083251
2203739,"FANNIN CTY BK NA",1083251
2209553,"HERITAGE BK OF CMRC",2634874
2210287,"BANCO DE CHILE MIAMI BR",0
2210287,"BANCO DE CHILE MIAMI AGY",0
2214744,"FIRST HERITAGE BK",0
2216663,"NATIONAL PENN INV TR",0
2218425,"CENTRAL VALLEY BK",1966774
2219422,"PEOPLES TR BK CO",1099766
2232757,"CHARLEVOIX ST BK",2336794
2233875,"NATBANK NA",1242188
2235244,"BANK IA",1202762
2235244,"BANK ALTOONA",1202762
2235440,"FIFTH THIRD INTL CO",1070345
2236214,"COMMUNITY NB",1141599
2236214,"COMMUNITY NB",2983394
2236214,"COMMUNITY NB",2237819
2236821,"PATRIOT NB",2840479
2236821,"PATRIOT NB",0
2237462,"FIRST UNION HOME EQUITY BK NA",1073551
2239288,"NORTH SHORE CMNTY B&TC",2260406
2239288,"NORTH SHORE CMNTY B&T",2260406
2239372,"SOUTHWEST TC NA",1883693
2243977,"CAPITOL CITY B&TC",2710675
2244349,"COOK COUNTY ST BK",1125441
2244367,"TRANSAMERICA BK NA",0
2244808,"JEFFERSON BKG CO",1095571
2245056,"NORTHERN BK OF CMRC",0
2249175,"FIRST ST BK SOUTHWEST IN",1098620
2250108,"HOME BK OF TN",1074156
2250108,"HOME BK OF TN",1081060
2250108,"HOME BK OF TENNESSEE",1081060
2253725,"COMMUNITY BK-WHEATON/GLEN ELYN",2936103
2253725,"COMMUNITY BK-WHEATON/GLEN ELYN",0
2253891,"CAPITAL ONE BK USA NA",2277860
2253891,"CAPITAL ONE BK",2277860
2253891,"CAPITAL ONE BK",0
2254656,"PIER 1 NB",1039502
2254656,"PIER 1 NB",0
2256306,"BOATMENS FOREIGN INV CORP",1073757
2256520,"CAPE CORAL NB",1070288
2257125,"PEOPLES BK",1995103
2259446,"KORAM BK LA BR",0
2259455,"MCCREARY NB",3160370
2259455,"MCCREARY NB",0
2262718,"SYNOVUS TC NA",1078846
2262763,"VIRGIN ISLANDS CMNTY BK",0
2263313,"SOUTH CENTRAL BK DAVIESS CTY",2810285
2263313,"SOUTH CENTRAL BK DAVIESS CTY",0
2264075,"FIRST CMNTY BK",2341547
2264954,"WORLD SVG BK SSB",0
2265335,"COMMUNITY BK MISSOULA",1123661
2265456,"M&T BK NA",1242601
2265456,"M&T BK NA",1037003
2267012,"SOUTH CENTRAL BK",2810285
2267683,"MIDDLETON CMNTY BK",3264447
2267683,"MIDDLETON CMNTY BK",0
2267991,"FLEET BK RI NA",1073757
2267991,"FLEET BK RI NA",1113514
2269847,"CITIZENS BK OF NORTHERN CA",3165133
2269847,"CITIZENS BK OF NV CTY",3165133
2269847,"CITIZENS BK OF NV CTY",0
2270601,"FIRST NW BK",2260406
2270601,"FIRST NW BK",2449331
2270795,"DIRECT MRCH CR CARD BK NA",0
2271523,"FLEET ME NA",1073757
2271523,"FLEET ME NA",1113514
2271523,"BANKBOSTON ME NA",1113514
2271523,"BANKBOSTON ME NA",1112076
2273385,"PEOPLES BK OF COFFEE CTY",1080139
2280552,"APPALACHIAN CMNTY BK",2468293
2280552,"GILMER CTY BK",2468293
2281009,"BANCO POPULAR PR CHICAGO AGY",0
2281009,"CHICAGO AGY",0
2281009,"BANCO POPULAR DE PR CH AG",0
2281009,"BANCO POPULAR DE PR-CHICAGO AG",0
2281371,"BANK OF SAINT CROIX",0
2283393,"ANDERSON CMNTY BK",0
2285708,"AMERICAN NB",1205183
2286554,"PREMIER BK",2815468
2286554,"PREMIER BK",0
2287793,"AMERICAN CMNTY BK",2294698
2289537,"MARINE BK",1491409
2289537,"MARINE BK OF THE FL KEYS",1491409
2289537,"MARINE BK OF THE FL KEYS",2827779
2289537,"MARINE BK OF THE FLORIDA KEYS",2827779
2289537,"MARINE BK OF THE FL KEYS",0
2290122,"WESTSIDE CMNTY BK",3386527
2290122,"WESTSIDE CMNTY BK",0
2290887,"SIMSBURY B&TC",3385100
2290887,"SIMSBURY B&TC",0
2292135,"BTMU N AMER INTL",2961897
2292135,"BTMU NORTH AMER INTL",2961897
2292135,"BTM NORTH AMER INTL",2961897
2292135,"BTM NORTH AMER INTL",1231780
2292368,"BANK OF AZ NA",1883693
2292368,"VALLEY CMRC BK NA",1883693
2292368,"VALLEY CMRC BK",3207622
2292368,"VALLEY CMRC BK",0
2297073,"GRAND HAVEN BK",1247334
2297998,"EVERTRUST BK",3462494
2297998,"EVERTRUST BK",0
2298995,"VILLAGE B&TC",2260406
2298995,"VILLAGE B&TC ARLINGTON HGTS",2260406
2298995,"VILLAGE B&TC ARLINGTON HGTS",2608772
2298995,"NORTHWEST CMNTY BK",2608772
2301448,"ARVEST BK",1095674
2301840,"SOUTH POINTE BK",2305790
2301952,"HERITAGE BK",2918529
2301952,"HERITAGE BK",0
2302379,"PREMIER BK",2306649
2303086,"VALLEY BK",2314327
2303086,"VALLEY BK NA",2314327
2304234,"OHIO RIVER BK",2007647
2304382,"PRIME PACIFIC BK NA",2947341
2304382,"PRIME PACIFIC BK NA",0
2304636,"COMMUNITY NB",2254704
2305969,"TNBANK",3082454
2305969,"TNBANK OF OAK RIDGE",0
2306500,"MCFC NB",0
2307271,"GREATBANK",1204346
2308326,"NEBRASKA NB",1061893
2309574,"WELLS FARGO BK ARIZONA NA",1120754
2309631,"CITIZENS SOUTHERN BK",0
2312967,"CLEMSON B&TC",1398937
2315061,"FOXDALE BK",2321400
2315922,"FIRSTAR BK USA NA",1119794
2315922,"FIRSTAR BK USA NA",2724645
2316518,"KEY TRADE SVC CORP",1068025
2316714,"PARK RIDGE CMNTY BK",2536857
2317645,"FIRST GASTON BK OF NC",1133473
2317645,"FIRST GASTON BK OF NC",2803474
2317645,"FIRST GASTON BK OF NC",0
2317672,"FIRST AMERICAN ST BK",2747765
2318110,"FIRSTSERVICE BK",0
2319676,"COMMUNITY BK OF NV",3124381
2319676,"COMMUNITY BK OF NEVADA",3124381
2319676,"COMMUNITY BK OF NEVADA",0
2325882,"DEUTSCHE BK TC NA",1242423
2328137,"FIRST CMNTY BK NA",2337401
2328230,"FIRST CMNTY BK NA",2949019
2328230,"FIRST CMNTY BK NA",0
2328230,"FIRST COMMUNITY BK NA",0
2328249,"GLOBAL CMRC BK",0
2328285,"PRIVATE TC NA",0
2329200,"BAY BK",2340867
2329497,"GULF COAST NB",1249598
2330895,"HEARTLAND COMMUNITY BK",1058473
2330895,"FARMERS ST BK",1058473
2331838,"TRUST ONE BK",1078846
2331838,"TRUST ONE BK",0
2332602,"KEY BK USA NA",1068025
2332666,"ALBINA CMNTY BK",2332590
2332808,"WELLS FARGO HSBC TRADE BK NA",1120754
2332910,"FIRST CMRL BK USA",3086210
2332910,"FIRST CMRL BK USA",1142587
2332910,"FIRST CMRL BK USA",0
2332910,"FIRST CMRL BK TAIWAN",1142587
2332910,"FCB TAIWAN CA BK",1142587
2333140,"NEIGHBORHOOD NB",2333131
2333298,"FIRST B&T",2339656
2333298,"FIRST B&T EVANSTON",2339656
2333412,"UNITED STATES TC NA",1073757
2333412,"UNITED STATES TC NA",1026632
2333412,"UNITED STATES TC OF NY",1026632
2333412,"UNITED STATES TC OF NY",2309912
2337335,"UMB BK & TR NA",1049828
2338538,"ANDOVER BK NH",1247008
2339535,"AMERICAN ENT BK",2342085
2339599,"CAPITOL BK",2339610
2339795,"LIBERTYVILLE B&TC",2260406
2339900,"RIVERSIDE CNMTY BK",1206546
2339964,"VIKING ST B&T",1142783
2340193,"WESTERN NB",2325761
2340205,"FIRSTBANK OF COLORADO SPRINGS",1060627
2340205,"FIRSTBANK OF COLORADO SPRINGS",1928165
2342160,"RIDGESTONE BK",3443774
2342160,"RIDGESTONE BK",2339674
2343167,"PAN AMER BK",3618545
2343167,"PAN AMER BK",2853125
2343167,"PAN AMER BK",2343176
2343402,"FIRST USA FNCL SVC",1068294
2343493,"FIRST INTL B&TC",1135048
2344753,"THOMASVILLE NB",2346010
2346579,"UMB USA NA",1049828
2346609,"FIRST NB",2072252
2347044,"OHIO HERITAGE BK",2347035
2349301,"HERITAGE BK OF NV",3162486
2349301,"HERITAGE BK OF NEVADA",3162486
2349301,"HERITAGE BK OF NEVADA",0
2349459,"FIRST BK OF DALTON",2349440
2349664,"BANCO BILBAO VIZCAYA ARG NY BR",0
2349664,"ARGENTARIA CAJA POSTAL Y NY BR",0
2352235,"LIBERTY BK",2352226
2352507,"BANKFIRST",3077236
2352507,"BANKFIRST",1125236
2352815,"BUSINESS BK OF NV",1027518
2352815,"BUSINESS BK OF NV",2752796
2352815,"BUSINESS BK OF NEVADA",2752796
2353595,"FIRST CMNTY BK NA",1478017
2353595,"FIRST CMNTY BK OF MERCER CTY",1478017
2353698,"FIRST B&TC OF TENNESSEE",1988646
2353698,"FIRST B&TC OF TN",1988646
2354314,"FIRST NB",2349477
2354314,"FIRST NB",3081037
2354323,"GREATER ROME BK",2349507
2354387,"QUANTUM NB",2354369
2354985,"NEW CENTURY BK",0
2356046,"HERITAGE BK",2356073
2356064,"CITIZENS CMNTY BK DECATUR",0
2356091,"FIRST UNITED BK",2356082
2356336,"CATAWBA VALLEY BK",2803474
2356336,"CATAWBA VALLEY BK",0
2356710,"BANK OF ROGERS",1491360
2356710,"BANK OF ROGERS",2626516
2356925,"POPULAR MTG",1129382
2356925,"POPULAR MORTGAGE",1129382
2358769,"BNC NB",1248162
2358769,"BNC NB OF MN",1248162
2359878,"FOUNDERS TR NB",2357221
2359926,"PRAIRIE NB",1127098
2360904,"PACIFIC GLOBAL BK",3082342
2360904,"PACIFIC GLOBAL BK",0
2361077,"TAIWAN CO-OP BK LA BR",0
2361077,"FARMERS BK OF CHINA LA BR",0
2361901,"PRIVATE BK MN",2361880
2362074,"COMMUNITY BK OF MANATEE",0
2362168,"JAMESTOWN SVG BK",0
2362168,"JAMESTOWN SVG BK",2254786
2362458,"WELLS FARGO BK S CENT NA",1120754
2362458,"WF NB SOUTH CENTRAL",1120754
2362458,"NORWEST BK FARIBAULT NA",1120754
2364564,"VALLEY BK OF ARIZONA",1123193
2364564,"VALLEY BK OF ARIZONA",2713715
2366924,"ASIA-EUROPE-AMERICAS BK",2745770
2370994,"MBANK",2908566
2370994,"MERCHANTS BK",2908566
2370994,"MERCHANTS BK",0
2371508,"FIRST BANKCENTRE",3135417
2371816,"WEST POINTE BK",2371807
2372774,"SUMMIT CMNTY BK",1247679
2372774,"CAPITAL ST BK",1247679
2374170,"PEOPLES CMNTY BK",2470081
2374901,"CAPITAL BK&TC",3479988
2374901,"CAPITAL BK&TC",0
2376428,"CITIZENS CMNTY BK OF FL",2376446
2376464,"COMMUNITY BK COAST",2313544
2376464,"COMMUNITY BK COAST",1080595
2376464,"COAST CMNTY BK",1080595
2380470,"PREMIER BK",2494096
2380470,"PREMIER BK",0
2380993,"KENTUCKY NB",0
2380993,"KENTUCKY NB OF PIKEVILLE",0
2382308,"CRESTMARK BK",2382296
2383882,"WELLS FARGO BK GRAND JCT-DT NA",1120754
2383882,"NORWEST BK GRAND JCT-DOWNTOWN",1120754
2383903,"WELLS FARGO BK GRAND JUNCTION",1120754
2383903,"NORWEST BK GRAND JUNCTION NA",1120754
2385149,"DEKALB CMNTY BK",2004141
2385514,"FIRST NAT BKG ASSN",2385493
2385514,"FIRST A NAT BKG ASSN",2385493
2385514,"FIRST NB OF SOUTH MISSISSIPPI",2385493
2385514,"FIRST NB OF SOUTH MS",2385493
2388784,"GATEWAY B&TC",2388775
2388917,"FIRST MA BK NA",1249196
2388917,"FIRST MA BK NA",1427574
2389820,"FIRST CAP BK",1203602
2389820,"FIRST CAP BK",2389839
2389857,"SELECT BK",1208102
2389884,"VALLEY ST BK",1203778
2390442,"MID-AMERICA BK",2318446
2390929,"BANK ANN ARBOR",2454380
2391252,"BEACH FIRST NB",2391243
2391494,"COMMUNITY BK CBD",2390031
2391494,"COMMUNITY BK DELAVAN",2390031
2391588,"OLMSTED NB",3153260
2391588,"OLMSTED NB",1130726
2392857,"TRADITIONAL BK OF KY",1070420
2392950,"CONCORD BK",2881959
2392950,"CONCORD BK",0
2396547,"FIRST CMRL BK",2374787
2396547,"FIRST CMRL BK NA",2374787
2396547,"FIRST NB OF EDMOND",2374787
2396574,"ENTERPRISE BKG NA",2303910
2396574,"FIRST CMRL BK NA",2303910
2396574,"FIRST CMRL BK NA",2332639
2396583,"BANK OF NICHOLS HILLS",1130584
2396583,"BANK OF NICHOLS HILLS",2312154
2396592,"PEOPLES BK",0
2396592,"PEOPLES NB",0
2396604,"BANK OF STAR VALLEY",2270384
2397713,"VALLEY CMNTY BK",2397692
2398578,"NATIONAL BK OF THE GREAT LAKES",0
2398596,"CORNERSTONE CMNTY BK",1131497
2398701,"MODERN BK NA",3720000
2398701,"MODERN BK NA",0
2398701,"EXCEL BK NA",0
2399119,"FIRST CAPITAL BK OF KY",2900355
2399119,"FIRST CAPITAL BK OF KY",0
2402626,"HERITAGE BK OF HARRISON CTY",0
2403119,"INDUSTRIAL & CMRL BK OF CHINA",0
2403548,"ROCK HILL B&TC",2803036
2403548,"ROCK HILL B&TC",0
2407537,"COMMUNITY BK",0
2409997,"STATE OF FRANKLIN SVG BK",2623588
2412072,"BANK OF TUCSON",1247334
2413510,"COMMUNITY BK",1052332
2424860,"COMMERCIAL BK",2115757
2426828,"VNB INTL SVC",1048773
2428381,"SUMTER NB",2074407
2430834,"DEXIA BK BELGIUM SA NY BR",0
2430834,"DEXIA BK BELGIUM NY BR",0
2430834,"CREDIT COMMUNAL DE BELGI NY BR",0
2431363,"LINCOLN SCTY BK",1031168
2431363,"LINCOLN SCTY BK",2041801
2433451,"ANDERSON BK",0
2434113,"BANK RHODE ISLAND",2896458
2434113,"BANK RHODE ISLAND",0
2435400,"PREMIER CMNTY BK",1399550
2435615,"RAVENSWOOD BK",2435594
2435615,"COMMUNITY BK RAVENSWOOD",2435594
2435660,"CENTRAL BK OF JEFFERSON CTY",2158156
2435660,"FIRST BK",0
2441120,"TOWNBANK NA",0
2441867,"BANK OF TOKYO-MITSUBISHI CORAL",0
2442583,"MESQUITE ST BK",1963120
2443478,"STATE NB",1391237
2443478,"STATE NB",2462965
2443478,"STATE NB",2763569
2443478,"STATE NB W TX",2462965
2443478,"STATE NB W TX",2763569
2443478,"STATE NB W TX",2763596
2443535,"COMMUNITY CENTRAL BK",2443526
2443973,"BNP MEXICO HOLD",1231968
2443973,"BNP MEXICO HLDG",1231968
2445052,"CMNTY BK OAK PARK RIVER FOREST",2445098
2446152,"VALLEY BUS BK",3139424
2446152,"BANK OF VISALIA",3139424
2446152,"BANK OF VISALIA",0
2450627,"HILLS BK KALONA",1245291
2450711,"CAMBRIDGE BK",2944144
2450711,"CAMBRIDGE BK",2839567
2450711,"CAMBRIDGE BK",0
2451240,"PACIFIC COAST BKR BK",2731586
2451482,"SOUTH CAROLINA B&T OF PIEDMONT",1133437
2451482,"NATIONAL BK OF YORK CTY",1133437
2453132,"PIERCE CMRL BK",2453114
2454009,"RUTHERFORD B&TC",2002893
2454027,"PROVIDIAN BK",0
2454607,"OUACHITA INDP BK",2454586
2454867,"COMMUNITY BK",1203451
2458119,"SYNOVUS BK",1078846
2458119,"SYNOVUS BK OF TAMPA BAY",1078846
2458119,"PEOPLES BK",1078846
2458119,"PEOPLES BK",2833949
2458119,"PEOPLES BK",0
2459992,"COMMUNITY BK SPRNG GRN & PLAIN",2929365
2459992,"COMMUNITY BK SPRNG GRN & PLAIN",0
2460121,"HOMETOWN NB",2460112
2461641,"FORTRESS BK CRESCO",1208308
2461641,"FORTRESS BK CRESCO",2461623
2463672,"HOME NB",1052378
2465881,"PLATTE VALLEY BK",2511014
2465881,"PLATTE VALLEY NB",2511014
2466712,"FOOTHILLS BK",0
2467670,"APPLIED BK",0
2467670,"APPLIED CARD BK",0
2467670,"CROSS COUNTRY BK",0
2468097,"FIRST BK",3048768
2468097,"FIRST BK",0
2470858,"CHEVRON CR BK NA",0
2470858,"CHEVRON CR BK NA",1718245
2471239,"AMERICASBANK",2826781
2472508,"VALLEY B&TC",1250398
2473354,"IDAHO BKG CO",3301883
2473354,"IDAHO BKG CO",0
2474315,"NORTHLAND SECURITY BK",1246766
2474315,"NORTHLAND SECURITY BK",2474306
2474940,"ST JOSEPH CAP BK",2474931
2479310,"SILVER ST BK",2777614
2479310,"SILVER ST BK",0
2479477,"FIRST CITIZENS TC NA",1203509
2479691,"MELLON BK MD NA",1068762
2479927,"LAUREL NB",3446346
2479927,"LAUREL NB",2656380
2480503,"WAUKEE ST BK",2815235
2480503,"WAUKEE ST BK",0
2480512,"CITIZENS BK OF JESSAMINE CTY",1098732
2480512,"CITIZENS NB OF JESSAMINE CTY",1098732
2480512,"CITIZENS NB OF JESSAMINE CTY",2684749
2480736,"HARBOR BK",0
2480790,"JEFFERSON BK",3049831
2480790,"FIRST B&T DALLAS",3049831
2480790,"FIRST CITIZENS BK NA",0
2481180,"FIRST NB OF THE CAROLINAS",2900784
2481180,"FIRST NB OF THE CAROLINAS",2480820
2481210,"SOUTHWEST CMNTY BK",2481201
2482169,"FIRSTBANK OF GREELEY",1060627
2482169,"FIRSTBANK OF GREELEY",1928165
2482178,"BANC ONE INTL CORP",1068294
2482374,"MACOMB CMNTY BK",1247334
2482600,"MONTANA FIRST NB",1134845
2482600,"MONTANA FIRST NB",2618418
2482730,"ASSOCIATED CARD SVC BK NA",1199563
2482824,"GREAT PLAINS NB",1060355
2482851,"CHESTER NB",2434104
2483120,"SURREY B&T",3163867
2483120,"SURREY B&TC",3163867
2483120,"SURREY B&TC",0
2483438,"COMMUNITY BK OF THE BAY",0
2484145,"GREEN TREE RETAIL SVC BK",0
2485544,"BANK OF WASHINGTON",3348936
2485544,"BANK OF WASHINGTON",0
2485544,"BANK OF EDMONDS",0
2485900,"FIRST CMRC BK",3010037
2485900,"FIRST CMRC BK",0
2486699,"FOUNDERS BK",2656698
2488956,"VILLAGE BK",2837349
2488956,"VILLAGE BK",0
2489542,"FIRST CAP BK OF ARIZONA",1060328
2489542,"FIRST CAP BK OF ARIZONA",0
2490285,"FIRST NB",2487913
2491291,"FIRST SOUTH BK",2817314
2491291,"FIRST SOUTH BK",0
2493110,"SIMMONS FIRST BK NW AR",1094828
2493697,"AMERICAN BK OF CMRC",3717260
2493697,"AMERICAN BK OF CMRC",0
2494742,"UMB BK OMAHA NA",1049828
2495020,"SOUTHEAST SCTY BK",1947102
2495020,"SOUTHEAST SCTY BK",1206201
2495628,"BANK OF CHERRY CREEK NA",2942702
2495628,"BANK OF CHERRY CREEK NA",2119867
2495628,"FIRST NB OF BOULDER CTY",2119867
2496081,"LOUISVILLE CMNTY DEVELOP BK",2496063
2497181,"PLANTERS BK",3013225
2497181,"PLANTERS BK",0
2497190,"COMMUNITY BK OF SMITH CTY",2004141
2498786,"BRIGHTON CMRC BK",1247334
2500447,"HUNTINGTON TRADE SVC",1068191
2500773,"ILLINOIS ST BK LAKE HILLS",0
2502610,"COLUMBIA TR BK",3041367
2502610,"COLUMBIA TR BK",0
2502656,"USAA SVG BK",0
2502816,"NORTHERN TR BK OF COLORADO",1199611
2502825,"DSRM NB",0
2503091,"BANK BREVARD",3390207
2503091,"BANK BREVARD",3390225
2503091,"BANK BREVARD",3104570
2503091,"BANK BREVARD",0
2503185,"CENTENNIAL NB",1124257
2503185,"CENTENNIAL NB",2763411
2503185,"CENTENNIAL NB",1127098
2503345,"HORIZON TR & INV MGMT NA",1209136
2503569,"PINNACLE BK",2503587
2505004,"SINCLAIR NB",0
2505004,"NORTHWEST NB",0
2505424,"WOLF RIVER CMNTY BK",3180257
2505424,"WOLF RIVER CMNTY SVGS BK",3180257
2505424,"WOLF RIVER CMNTY SVGS BK",0
2505451,"CITIZENS BK OF FORSYTH CTY",2497211
2505460,"BANK",2504874
2505787,"SUMMIT BK",2618388
2505787,"HORIZON BANK OF COLUMBIA CTY",2618388
2506056,"ROCK BR CMNTY BK",0
2506177,"THEBANK",1398937
2506328,"CACHE BK & TR",0
2506328,"CACHE BK",0
2506757,"FIRST SENTRY BK",3065774
2506757,"FIRST SENTRY BK",0
2507802,"COMMUNITY FIRSTBANK",2507790
2507848,"OLD KENT BK NA",1199705
2508126,"FIRST GA CMNTY BK",2508117
2508126,"FIRST GEORGIA CMNTY BK",2508117
2508359,"COUNTY NB",2508340
2508751,"BARRINGTON B&TC NA",2260406
2508779,"BANK OF NORTHWEST",0
2509486,"STATE BK OF MOORHEAD",1417333
2509486,"STATE BK OF MOORHEAD",0
2511126,"UNITED CMNTY BK WEST GEORGIA",1249347
2511126,"PEOPLES BK OF WEST GEORGIA",2511117
2511126,"PEOPLES BK OF WEST GA",2511117
2511386,"SUBURBAN CMNTY BK",0
2512347,"CITIZENS CMRC NB",2702278
2512440,"AXSYS NB",0
2512440,"FINGERHUT NB",0
2514042,"PREMIER NB",0
2514547,"SOUTHERN CMNTY B&TC",2981831
2514547,"SOUTHERN CMNTY B&TC",0
2514583,"SECURED TR BK",0
2514837,"PROVINCIAL BK",2514828
2515272,"TCF NB COLORADO",2389941
2515320,"FRONT RANGE BK",3559198
2515320,"FRONT RANGE BK",2515254
2515441,"POCONO CMNTY BK",0
2516327,"BREMER BK NA",1121340
2516596,"FIRST UNION OVERSEAS INV CORP",1073551
2516626,"CAROLINA BK",2943473
2516626,"CAROLINA BK",0
2517182,"INVESTORSBANK",2571166
2517182,"INVESTORSBANK",2571139
2518424,"FIRST CTY BK",0
2518497,"RIVER CITIES BK",2518479
2518705,"CMNTY B&TC",1398937
2518705,"BANK OF BARNWELL CTY",1398937
2519001,"MICHIGAN HERITAGE BK",2519010
2521077,"BANK TANGLEWOOD NA",0
2522681,"TEMECULA VALLEY BK",3102585
2522681,"TEMECULA VALLEY BK NA",3102585
2522681,"TEMECULA VALLEY BK NA",0
2523295,"HSBC BK CANADA SEATTLE BR",0
2523295,"HONGKONG BK CANADA SEATTLE BR",0
2523316,"HSBC BK CANADA PORTLAND BR",0
2523316,"HONGKONG BK CANADA PORTLAND BR",0
2524797,"INVESTORS CMNTY BK",2524788
2525860,"STANTON TC NA",0
2527471,"FIRST SCTY HONG KONG AGREEMENT",1120754
2527471,"FIRST SCTY HONG KONG AGREEMENT",1024058
2528656,"KENTUCKY HOME BK",2528665
2529176,"SECURITY NB OF SD",1200348
2529644,"GWINNETT BKG CO",1076132
2529644,"GWINNETT BKG CO",2530097
2531058,"HARRIS BK NH NA",1231333
2531058,"BANKBOSTON NH NA",1112076
2531496,"FIRSTBANK",1060627
2531496,"FIRSTBANK",1928165
2531562,"1ST EQT BK",2531553
2531991,"DELAWARE TR CO NA",1120754
2531991,"DELAWARE TR CO NA",1073551
2532082,"CITIZENS FIRST BK",3135462
2532082,"CITIZENS FIRST BK",0
2532662,"CAPITAL BK",2741156
2532961,"DALLAS NB",1895007
2532961,"DALLAS NB",3042935
2532961,"DALLAS NB",0
2533043,"AMERICAN METRO BK",3272367
2533043,"AMERICAN METRO BK",0
2533119,"NORTHSIDE CMNTY BK",2533100
2533557,"UNITED CREDIT NB",0
2534086,"DECATUR FIRST BK",2534068
2534639,"FIRSTAR TRADE SVC CORP",1119794
2534639,"FIRSTAR TRADE SVC CORP",2724645
2535551,"SOUTHERN MISSOURI BK",2623506
2535560,"BANK OF BOLIVAR",2535579
2536352,"MID ST BK",1398937
2536352,"BANK OF NEWBERRY CTY",1398937
2536633,"HIAWATHA B&TC",1203910
2538187,"VILLAGE BANC OF NAPLES",0
2538842,"FIRST BANKAMERICANO",3383375
2538842,"FIRST BANKAMERICANO",0
2539081,"SHORE CMNTY BK",0
2539184,"MIDDLESEX B&TC",0
2539184,"MIDDLESEX BK&TC",0
2539960,"PREMIER BK",3066922
2539960,"PREMIER BK",0
2540537,"SYRINGA BK",3338861
2540537,"SYRINGA BK",0
2541721,"EAGLE NB",2929217
2541721,"EAGLE NB",0
2544991,"COMMUNITY SVG BK",1131488
2550095,"GATEWAY BUS BK",2963190
2550095,"BANK OF LAKEWOOD",2963190
2550095,"BANK OF LAKEWOOD",0
2551047,"BANK NORTHWEST",3165647
2551047,"BANK NORTHWEST",0
2552099,"MADISON BK",2747260
2556882,"METRO-CTY BK OF VA",0
2557151,"MELLON PRIV TC NA",3587146
2557151,"MELLON PRIV TC NA",1068762
2558176,"FIRST AMER BK NA",1207431
2558176,"PELICAN NB",2558167
2558185,"CITIZENS CITY & CTY BK",1135806
2558185,"CITIZENS CITY & CTY BK",0
2558970,"ENCORE BK NA",3555341
2558970,"ENCORE TR CO NA",0
2559520,"SAPELO NB",3355130
2559520,"SAPELO NB",0
2560526,"CENTENNIAL BK",2705578
2562137,"NORTHSTAR BK",2851578
2562137,"NORTHSTAR BK",0
2562164,"COASTAL CMNTY BK",3203008
2562164,"COASTAL CMNTY BK",0
2562230,"RELIANCE FNCL SVC NA",1071454
2562838,"FIRST FNCL BK NA",1102312
2562838,"LIBERTY NB",1102312
2562838,"LIBERTY NB",0
2564319,"SUNTRUST INTL BKG CO",1131787
2565660,"FIRST ALLIANCE B&TC",0
2565660,"FIRST ALLIANCE B & TC",0
2567123,"U S BK TC NA",1119794
2568120,"BANK COMMERCE",3026458
2568120,"BANK COMMERCE",0
2569396,"BANK THE",2568595
2570552,"FIRST BK OF IDAHO",0
2571081,"SIMMONS FIRST BANK HOT SPRINGS",1094828
2571081,"ALLIANCE BANK OF HOT SPRINGS",1094828
2571081,"ALLIANCE BK OF HOT SPRINGS",2640400
2571474,"CENTURY BK",0
2572109,"STEARNS BK ARIZONA NA",2295837
2572109,"STEARNS BK ARIZONA",2295837
2573898,"MUNDER UK LLC",1199844
2574327,"TRUST CO",3605648
2575155,"VILLAGE BK",2575212
2575717,"AMBANK",1108967
2575717,"AMBANK",3254345
2575717,"AMBANK",0
2575995,"COMMUNITY BK OF NJ",2826389
2575995,"COMMUNITY BK OF NJ",0
2576134,"WEBBANK",0
2576134,"WEBBANK CORP",0
2576143,"SOUTHPORT BK",3114056
2576143,"SOUTHPORT BK",0
2576198,"COMMUNITY SECURITY BK",2568175
2576433,"PROGRESS BK",1099917
2576433,"PROGRESS BK",2576442
2576433,"PROGRESS BK",1099814
2577243,"COMMUNITY NB",2576965
2577739,"BANK OF JACKSON",1135374
2578240,"FIRST UNION DIR BK NA",1073551
2578240,"FIRST UNION DIRECT BK NA",1073551
2578491,"ALLAIRE CMNTY BK",2910055
2578491,"ALLAIRE CMNTY BK",0
2578727,"MOUNT PROSPECT NB",2578718
2579069,"COAST NB",3003570
2579069,"COAST NB",0
2580243,"AMERICAN BK",3008753
2580243,"AMERICAN BK",0
2580243,"AMERICAN BK OF THE LEHIGH VLY",0
2580506,"FIRST-CITIZENS BK NA",1075612
2580506,"FIRST-CITIZENS BK A VA CORP",1075612
2580645,"CALIFORNIA OAKS ST BK",0
2581558,"AMERICAN SVG",1142989
2581594,"BANKDALLAS SSB",0
2581905,"RIVOLI B&TC",2244358
2581905,"RIVOLI B&TC",2963592
2581905,"RIVOLI B&TC",0
2581932,"HARBOR BK NA",0
2582023,"U S BK NA ND",1119794
2582032,"NORTHERN NB",1128358
2582032,"NORTHERN NB",2603245
2582591,"SIGNATURE BK",1097614
2582591,"SIGNATURE BK",2568595
2582591,"SIGNATURE BK",2687852
2582591,"SIGNATURE BK OF SW MISSOURI",2687852
2583347,"RANCHO BERNARDO CMNTY BK",0
